# name input_path ligand_code designs
ccd_yhh ./data/rfd3/ccd_ligands/structures/YHH.cif YHH 3
ccd_8j1 ./data/rfd3/ccd_ligands/structures/8J1.cif 8J1 3
ccd_ump ./data/rfd3/ccd_ligands/structures/UMP.cif UMP 3
ccd_d9v ./data/rfd3/ccd_ligands/structures/D9V.cif D9V 3
ccd_92r ./data/rfd3/ccd_ligands/structures/92R.cif 92R 3
ccd_xrv ./data/rfd3/ccd_ligands/structures/XRV.cif XRV 3
ccd_6ob ./data/rfd3/ccd_ligands/structures/6OB.cif 6OB 3
ccd_hjm ./data/rfd3/ccd_ligands/structures/HJM.cif HJM 3
ccd_a1b1b ./data/rfd3/ccd_ligands/structures/A1B1B.cif A1B1B 3
ccd_lv9 ./data/rfd3/ccd_ligands/structures/LV9.cif LV9 3
ccd_y0b ./data/rfd3/ccd_ligands/structures/Y0B.cif Y0B 3
ccd_283 ./data/rfd3/ccd_ligands/structures/283.cif 283 3
ccd_3pq ./data/rfd3/ccd_ligands/structures/3PQ.cif 3PQ 3
ccd_xzv ./data/rfd3/ccd_ligands/structures/XZV.cif XZV 3
ccd_zyw ./data/rfd3/ccd_ligands/structures/ZYW.cif ZYW 3
ccd_jcw ./data/rfd3/ccd_ligands/structures/JCW.cif JCW 3
ccd_2yo ./data/rfd3/ccd_ligands/structures/2YO.cif 2YO 3
ccd_7z5 ./data/rfd3/ccd_ligands/structures/7Z5.cif 7Z5 3
ccd_tg4 ./data/rfd3/ccd_ligands/structures/TG4.cif TG4 3
ccd_hr9 ./data/rfd3/ccd_ligands/structures/HR9.cif HR9 3
ccd_4k9 ./data/rfd3/ccd_ligands/structures/4K9.cif 4K9 3
ccd_u8r ./data/rfd3/ccd_ligands/structures/U8R.cif U8R 3
ccd_zkq ./data/rfd3/ccd_ligands/structures/ZKQ.cif ZKQ 3
ccd_bk1 ./data/rfd3/ccd_ligands/structures/BK1.cif BK1 3
ccd_0lr ./data/rfd3/ccd_ligands/structures/0LR.cif 0LR 3
ccd_fdn ./data/rfd3/ccd_ligands/structures/FDN.cif FDN 3
ccd_5og ./data/rfd3/ccd_ligands/structures/5OG.cif 5OG 3
ccd_5w4 ./data/rfd3/ccd_ligands/structures/5W4.cif 5W4 3
ccd_a1a73 ./data/rfd3/ccd_ligands/structures/A1A73.cif A1A73 3
ccd_p3t ./data/rfd3/ccd_ligands/structures/P3T.cif P3T 3
ccd_5g4 ./data/rfd3/ccd_ligands/structures/5G4.cif 5G4 3
ccd_zx7 ./data/rfd3/ccd_ligands/structures/ZX7.cif ZX7 3
ccd_qzr ./data/rfd3/ccd_ligands/structures/QZR.cif QZR 3
ccd_5lp ./data/rfd3/ccd_ligands/structures/5LP.cif 5LP 3
ccd_t6w ./data/rfd3/ccd_ligands/structures/T6W.cif T6W 3
ccd_s5f ./data/rfd3/ccd_ligands/structures/S5F.cif S5F 3
ccd_bc8 ./data/rfd3/ccd_ligands/structures/BC8.cif BC8 3
ccd_ai3 ./data/rfd3/ccd_ligands/structures/AI3.cif AI3 3
ccd_n84 ./data/rfd3/ccd_ligands/structures/N84.cif N84 3
ccd_if2 ./data/rfd3/ccd_ligands/structures/IF2.cif IF2 3
ccd_ir9 ./data/rfd3/ccd_ligands/structures/IR9.cif IR9 3
ccd_l57 ./data/rfd3/ccd_ligands/structures/L57.cif L57 3
ccd_8xu ./data/rfd3/ccd_ligands/structures/8XU.cif 8XU 3
ccd_kk2 ./data/rfd3/ccd_ligands/structures/KK2.cif KK2 3
ccd_o4l ./data/rfd3/ccd_ligands/structures/O4L.cif O4L 3
ccd_qgi ./data/rfd3/ccd_ligands/structures/QGI.cif QGI 3
ccd_v3x ./data/rfd3/ccd_ligands/structures/V3X.cif V3X 3
ccd_igi ./data/rfd3/ccd_ligands/structures/IGI.cif IGI 3
ccd_6x1 ./data/rfd3/ccd_ligands/structures/6X1.cif 6X1 3
ccd_l74 ./data/rfd3/ccd_ligands/structures/L74.cif L74 3
ccd_rod ./data/rfd3/ccd_ligands/structures/ROD.cif ROD 3
ccd_w40 ./data/rfd3/ccd_ligands/structures/W40.cif W40 3
ccd_b72 ./data/rfd3/ccd_ligands/structures/B72.cif B72 3
ccd_97m ./data/rfd3/ccd_ligands/structures/97M.cif 97M 3
ccd_t02 ./data/rfd3/ccd_ligands/structures/T02.cif T02 3
ccd_8yw ./data/rfd3/ccd_ligands/structures/8YW.cif 8YW 3
ccd_q87 ./data/rfd3/ccd_ligands/structures/Q87.cif Q87 3
ccd_zsg ./data/rfd3/ccd_ligands/structures/ZSG.cif ZSG 3
ccd_y44 ./data/rfd3/ccd_ligands/structures/Y44.cif Y44 3
ccd_f21 ./data/rfd3/ccd_ligands/structures/F21.cif F21 3
ccd_7d5 ./data/rfd3/ccd_ligands/structures/7D5.cif 7D5 3
ccd_ijt ./data/rfd3/ccd_ligands/structures/IJT.cif IJT 3
ccd_bvd ./data/rfd3/ccd_ligands/structures/BVD.cif BVD 3
ccd_evm ./data/rfd3/ccd_ligands/structures/EVM.cif EVM 3
ccd_um8 ./data/rfd3/ccd_ligands/structures/UM8.cif UM8 3
ccd_pv1 ./data/rfd3/ccd_ligands/structures/PV1.cif PV1 3
ccd_68v ./data/rfd3/ccd_ligands/structures/68V.cif 68V 3
ccd_zsy ./data/rfd3/ccd_ligands/structures/ZSY.cif ZSY 3
ccd_gzs ./data/rfd3/ccd_ligands/structures/GZS.cif GZS 3
ccd_b0o ./data/rfd3/ccd_ligands/structures/B0O.cif B0O 3
ccd_wln ./data/rfd3/ccd_ligands/structures/WLN.cif WLN 3
ccd_fpg ./data/rfd3/ccd_ligands/structures/FPG.cif FPG 3
ccd_wk5 ./data/rfd3/ccd_ligands/structures/WK5.cif WK5 3
ccd_5et ./data/rfd3/ccd_ligands/structures/5ET.cif 5ET 3
ccd_y09 ./data/rfd3/ccd_ligands/structures/Y09.cif Y09 3
ccd_8jx ./data/rfd3/ccd_ligands/structures/8JX.cif 8JX 3
ccd_a1h60 ./data/rfd3/ccd_ligands/structures/A1H60.cif A1H60 3
ccd_att ./data/rfd3/ccd_ligands/structures/ATT.cif ATT 3
ccd_eru ./data/rfd3/ccd_ligands/structures/ERU.cif ERU 3
ccd_jxi ./data/rfd3/ccd_ligands/structures/JXI.cif JXI 3
ccd_wki ./data/rfd3/ccd_ligands/structures/WKI.cif WKI 3
ccd_a1b8z ./data/rfd3/ccd_ligands/structures/A1B8Z.cif A1B8Z 3
ccd_pvu ./data/rfd3/ccd_ligands/structures/PVU.cif PVU 3
ccd_p6y ./data/rfd3/ccd_ligands/structures/P6Y.cif P6Y 3
ccd_tvt ./data/rfd3/ccd_ligands/structures/TVT.cif TVT 3
ccd_k9q ./data/rfd3/ccd_ligands/structures/K9Q.cif K9Q 3
ccd_7xi ./data/rfd3/ccd_ligands/structures/7XI.cif 7XI 3
ccd_4bp ./data/rfd3/ccd_ligands/structures/4BP.cif 4BP 3
ccd_n45 ./data/rfd3/ccd_ligands/structures/N45.cif N45 3
ccd_a1imc ./data/rfd3/ccd_ligands/structures/A1IMC.cif A1IMC 3
ccd_f8m ./data/rfd3/ccd_ligands/structures/F8M.cif F8M 3
ccd_u6x ./data/rfd3/ccd_ligands/structures/U6X.cif U6X 3
ccd_8kg ./data/rfd3/ccd_ligands/structures/8KG.cif 8KG 3
ccd_kky ./data/rfd3/ccd_ligands/structures/KKY.cif KKY 3
ccd_lzw ./data/rfd3/ccd_ligands/structures/LZW.cif LZW 3
ccd_arz ./data/rfd3/ccd_ligands/structures/ARZ.cif ARZ 3
ccd_beq ./data/rfd3/ccd_ligands/structures/BEQ.cif BEQ 3
ccd_opu ./data/rfd3/ccd_ligands/structures/OPU.cif OPU 3
ccd_3u9 ./data/rfd3/ccd_ligands/structures/3U9.cif 3U9 3
ccd_df5 ./data/rfd3/ccd_ligands/structures/DF5.cif DF5 3
ccd_zkz ./data/rfd3/ccd_ligands/structures/ZKZ.cif ZKZ 3
ccd_wvw ./data/rfd3/ccd_ligands/structures/WVW.cif WVW 3
ccd_a1b4y ./data/rfd3/ccd_ligands/structures/A1B4Y.cif A1B4Y 3
ccd_zi9 ./data/rfd3/ccd_ligands/structures/ZI9.cif ZI9 3
ccd_nd7 ./data/rfd3/ccd_ligands/structures/ND7.cif ND7 3
ccd_4sy ./data/rfd3/ccd_ligands/structures/4SY.cif 4SY 3
ccd_69b ./data/rfd3/ccd_ligands/structures/69B.cif 69B 3
ccd_g1u ./data/rfd3/ccd_ligands/structures/G1U.cif G1U 3
ccd_3pd ./data/rfd3/ccd_ligands/structures/3PD.cif 3PD 3
ccd_8r7 ./data/rfd3/ccd_ligands/structures/8R7.cif 8R7 3
ccd_a1atu ./data/rfd3/ccd_ligands/structures/A1ATU.cif A1ATU 3
ccd_ljp ./data/rfd3/ccd_ligands/structures/LJP.cif LJP 3
ccd_1tz ./data/rfd3/ccd_ligands/structures/1TZ.cif 1TZ 3
ccd_nlm ./data/rfd3/ccd_ligands/structures/NLM.cif NLM 3
ccd_7mf ./data/rfd3/ccd_ligands/structures/7MF.cif 7MF 3
ccd_1gb ./data/rfd3/ccd_ligands/structures/1GB.cif 1GB 3
ccd_1aw ./data/rfd3/ccd_ligands/structures/1AW.cif 1AW 3
ccd_t23 ./data/rfd3/ccd_ligands/structures/T23.cif T23 3
ccd_8xo ./data/rfd3/ccd_ligands/structures/8XO.cif 8XO 3
ccd_guq ./data/rfd3/ccd_ligands/structures/GUQ.cif GUQ 3
ccd_qup ./data/rfd3/ccd_ligands/structures/QUP.cif QUP 3
ccd_qt3 ./data/rfd3/ccd_ligands/structures/QT3.cif QT3 3
ccd_ljn ./data/rfd3/ccd_ligands/structures/LJN.cif LJN 3
ccd_fkg ./data/rfd3/ccd_ligands/structures/FKG.cif FKG 3
ccd_ygu ./data/rfd3/ccd_ligands/structures/YGU.cif YGU 3
ccd_imx ./data/rfd3/ccd_ligands/structures/IMX.cif IMX 3
ccd_9en ./data/rfd3/ccd_ligands/structures/9EN.cif 9EN 3
ccd_h8j ./data/rfd3/ccd_ligands/structures/H8J.cif H8J 3
ccd_lez ./data/rfd3/ccd_ligands/structures/LEZ.cif LEZ 3
ccd_n87 ./data/rfd3/ccd_ligands/structures/N87.cif N87 3
ccd_uko ./data/rfd3/ccd_ligands/structures/UKO.cif UKO 3
ccd_t86 ./data/rfd3/ccd_ligands/structures/T86.cif T86 3
ccd_9le ./data/rfd3/ccd_ligands/structures/9LE.cif 9LE 3
ccd_g9l ./data/rfd3/ccd_ligands/structures/G9L.cif G9L 3
ccd_d2z ./data/rfd3/ccd_ligands/structures/D2Z.cif D2Z 3
ccd_dvf ./data/rfd3/ccd_ligands/structures/DVF.cif DVF 3
ccd_x8h ./data/rfd3/ccd_ligands/structures/X8H.cif X8H 3
ccd_5dr ./data/rfd3/ccd_ligands/structures/5DR.cif 5DR 3
ccd_37v ./data/rfd3/ccd_ligands/structures/37V.cif 37V 3
ccd_99l ./data/rfd3/ccd_ligands/structures/99L.cif 99L 3
ccd_od4 ./data/rfd3/ccd_ligands/structures/OD4.cif OD4 3
ccd_zki ./data/rfd3/ccd_ligands/structures/ZKI.cif ZKI 3
ccd_uwa ./data/rfd3/ccd_ligands/structures/UWA.cif UWA 3
ccd_55f ./data/rfd3/ccd_ligands/structures/55F.cif 55F 3
ccd_rna ./data/rfd3/ccd_ligands/structures/RNA.cif RNA 3
ccd_v91 ./data/rfd3/ccd_ligands/structures/V91.cif V91 3
ccd_7o3 ./data/rfd3/ccd_ligands/structures/7O3.cif 7O3 3
ccd_f3f ./data/rfd3/ccd_ligands/structures/F3F.cif F3F 3
ccd_1a1 ./data/rfd3/ccd_ligands/structures/1A1.cif 1A1 3
ccd_qga ./data/rfd3/ccd_ligands/structures/QGA.cif QGA 3
ccd_9ye ./data/rfd3/ccd_ligands/structures/9YE.cif 9YE 3
ccd_k9z ./data/rfd3/ccd_ligands/structures/K9Z.cif K9Z 3
ccd_0c7 ./data/rfd3/ccd_ligands/structures/0C7.cif 0C7 3
ccd_9bd ./data/rfd3/ccd_ligands/structures/9BD.cif 9BD 3
ccd_6cd ./data/rfd3/ccd_ligands/structures/6CD.cif 6CD 3
ccd_934 ./data/rfd3/ccd_ligands/structures/934.cif 934 3
ccd_u0n ./data/rfd3/ccd_ligands/structures/U0N.cif U0N 3
ccd_j0w ./data/rfd3/ccd_ligands/structures/J0W.cif J0W 3
ccd_bl1 ./data/rfd3/ccd_ligands/structures/BL1.cif BL1 3
ccd_nxq ./data/rfd3/ccd_ligands/structures/NXQ.cif NXQ 3
ccd_o4z ./data/rfd3/ccd_ligands/structures/O4Z.cif O4Z 3
ccd_iqe ./data/rfd3/ccd_ligands/structures/IQE.cif IQE 3
ccd_df7 ./data/rfd3/ccd_ligands/structures/DF7.cif DF7 3
ccd_mxk ./data/rfd3/ccd_ligands/structures/MXK.cif MXK 3
ccd_6zy ./data/rfd3/ccd_ligands/structures/6ZY.cif 6ZY 3
ccd_2el ./data/rfd3/ccd_ligands/structures/2EL.cif 2EL 3
ccd_4td ./data/rfd3/ccd_ligands/structures/4TD.cif 4TD 3
ccd_a1ahj ./data/rfd3/ccd_ligands/structures/A1AHJ.cif A1AHJ 3
ccd_nt0 ./data/rfd3/ccd_ligands/structures/NT0.cif NT0 3
ccd_kfy ./data/rfd3/ccd_ligands/structures/KFY.cif KFY 3
ccd_e78 ./data/rfd3/ccd_ligands/structures/E78.cif E78 3
ccd_b4q ./data/rfd3/ccd_ligands/structures/B4Q.cif B4Q 3
ccd_4ge ./data/rfd3/ccd_ligands/structures/4GE.cif 4GE 3
ccd_x4w ./data/rfd3/ccd_ligands/structures/X4W.cif X4W 3
ccd_d4q ./data/rfd3/ccd_ligands/structures/D4Q.cif D4Q 3
ccd_vxj ./data/rfd3/ccd_ligands/structures/VXJ.cif VXJ 3
ccd_pu3 ./data/rfd3/ccd_ligands/structures/PU3.cif PU3 3
ccd_y7s ./data/rfd3/ccd_ligands/structures/Y7S.cif Y7S 3
ccd_eqc ./data/rfd3/ccd_ligands/structures/EQC.cif EQC 3
ccd_u4f ./data/rfd3/ccd_ligands/structures/U4F.cif U4F 3
ccd_g4v ./data/rfd3/ccd_ligands/structures/G4V.cif G4V 3
ccd_60r ./data/rfd3/ccd_ligands/structures/60R.cif 60R 3
ccd_ydo ./data/rfd3/ccd_ligands/structures/YDO.cif YDO 3
ccd_nwe ./data/rfd3/ccd_ligands/structures/NWE.cif NWE 3
ccd_bwi ./data/rfd3/ccd_ligands/structures/BWI.cif BWI 3
ccd_zh4 ./data/rfd3/ccd_ligands/structures/ZH4.cif ZH4 3
ccd_a1bzb ./data/rfd3/ccd_ligands/structures/A1BZB.cif A1BZB 3
ccd_qce ./data/rfd3/ccd_ligands/structures/QCE.cif QCE 3
ccd_qlp ./data/rfd3/ccd_ligands/structures/QLP.cif QLP 3
ccd_dvr ./data/rfd3/ccd_ligands/structures/DVR.cif DVR 3
ccd_zp0 ./data/rfd3/ccd_ligands/structures/ZP0.cif ZP0 3
ccd_0we ./data/rfd3/ccd_ligands/structures/0WE.cif 0WE 3
ccd_j86 ./data/rfd3/ccd_ligands/structures/J86.cif J86 3
ccd_3lm ./data/rfd3/ccd_ligands/structures/3LM.cif 3LM 3
ccd_gmg ./data/rfd3/ccd_ligands/structures/GMG.cif GMG 3
ccd_e20 ./data/rfd3/ccd_ligands/structures/E20.cif E20 3
ccd_4wm ./data/rfd3/ccd_ligands/structures/4WM.cif 4WM 3
ccd_gg3 ./data/rfd3/ccd_ligands/structures/GG3.cif GG3 3
ccd_2nk ./data/rfd3/ccd_ligands/structures/2NK.cif 2NK 3
ccd_acf ./data/rfd3/ccd_ligands/structures/ACF.cif ACF 3
ccd_l0i ./data/rfd3/ccd_ligands/structures/L0I.cif L0I 3
ccd_v10 ./data/rfd3/ccd_ligands/structures/V10.cif V10 3
ccd_uxl ./data/rfd3/ccd_ligands/structures/UXL.cif UXL 3
ccd_co4 ./data/rfd3/ccd_ligands/structures/CO4.cif CO4 3
ccd_a1b6d ./data/rfd3/ccd_ligands/structures/A1B6D.cif A1B6D 3
ccd_gh2 ./data/rfd3/ccd_ligands/structures/GH2.cif GH2 3
ccd_ycj ./data/rfd3/ccd_ligands/structures/YCJ.cif YCJ 3
ccd_2eo ./data/rfd3/ccd_ligands/structures/2EO.cif 2EO 3
ccd_6ci ./data/rfd3/ccd_ligands/structures/6CI.cif 6CI 3
ccd_a1d5c ./data/rfd3/ccd_ligands/structures/A1D5C.cif A1D5C 3
ccd_18g ./data/rfd3/ccd_ligands/structures/18G.cif 18G 3
ccd_1h5 ./data/rfd3/ccd_ligands/structures/1H5.cif 1H5 3
ccd_093 ./data/rfd3/ccd_ligands/structures/093.cif 093 3
ccd_oc0 ./data/rfd3/ccd_ligands/structures/OC0.cif OC0 3
ccd_zto ./data/rfd3/ccd_ligands/structures/ZTO.cif ZTO 3
ccd_32q ./data/rfd3/ccd_ligands/structures/32Q.cif 32Q 3
ccd_a1f ./data/rfd3/ccd_ligands/structures/A1F.cif A1F 3
ccd_7wt ./data/rfd3/ccd_ligands/structures/7WT.cif 7WT 3
ccd_3pu ./data/rfd3/ccd_ligands/structures/3PU.cif 3PU 3
ccd_wqp ./data/rfd3/ccd_ligands/structures/WQP.cif WQP 3
ccd_fen ./data/rfd3/ccd_ligands/structures/FEN.cif FEN 3
ccd_2t1 ./data/rfd3/ccd_ligands/structures/2T1.cif 2T1 3
ccd_hvi ./data/rfd3/ccd_ligands/structures/HVI.cif HVI 3
ccd_rze ./data/rfd3/ccd_ligands/structures/RZE.cif RZE 3
ccd_9zx ./data/rfd3/ccd_ligands/structures/9ZX.cif 9ZX 3
ccd_ad5 ./data/rfd3/ccd_ligands/structures/AD5.cif AD5 3
ccd_s93 ./data/rfd3/ccd_ligands/structures/S93.cif S93 3
ccd_1sl ./data/rfd3/ccd_ligands/structures/1SL.cif 1SL 3
ccd_jw4 ./data/rfd3/ccd_ligands/structures/JW4.cif JW4 3
ccd_1p5 ./data/rfd3/ccd_ligands/structures/1P5.cif 1P5 3
ccd_yob ./data/rfd3/ccd_ligands/structures/YOB.cif YOB 3
ccd_r57 ./data/rfd3/ccd_ligands/structures/R57.cif R57 3
ccd_s51 ./data/rfd3/ccd_ligands/structures/S51.cif S51 3
ccd_2v6 ./data/rfd3/ccd_ligands/structures/2V6.cif 2V6 3
ccd_if5 ./data/rfd3/ccd_ligands/structures/IF5.cif IF5 3
ccd_4kg ./data/rfd3/ccd_ligands/structures/4KG.cif 4KG 3
ccd_a1d6o ./data/rfd3/ccd_ligands/structures/A1D6O.cif A1D6O 3
ccd_lod ./data/rfd3/ccd_ligands/structures/LOD.cif LOD 3
ccd_pyp ./data/rfd3/ccd_ligands/structures/PYP.cif PYP 3
ccd_fps ./data/rfd3/ccd_ligands/structures/FPS.cif FPS 3
ccd_bbb ./data/rfd3/ccd_ligands/structures/BBB.cif BBB 3
ccd_21p ./data/rfd3/ccd_ligands/structures/21P.cif 21P 3
ccd_7b9 ./data/rfd3/ccd_ligands/structures/7B9.cif 7B9 3
ccd_3jk ./data/rfd3/ccd_ligands/structures/3JK.cif 3JK 3
ccd_93a ./data/rfd3/ccd_ligands/structures/93A.cif 93A 3
ccd_syi ./data/rfd3/ccd_ligands/structures/SYI.cif SYI 3
ccd_kzl ./data/rfd3/ccd_ligands/structures/KZL.cif KZL 3
ccd_oir ./data/rfd3/ccd_ligands/structures/OIR.cif OIR 3
ccd_ayt ./data/rfd3/ccd_ligands/structures/AYT.cif AYT 3
ccd_ro4 ./data/rfd3/ccd_ligands/structures/RO4.cif RO4 3
ccd_03m ./data/rfd3/ccd_ligands/structures/03M.cif 03M 2
ccd_i2d ./data/rfd3/ccd_ligands/structures/I2D.cif I2D 2
ccd_jyg ./data/rfd3/ccd_ligands/structures/JYG.cif JYG 2
ccd_9vu ./data/rfd3/ccd_ligands/structures/9VU.cif 9VU 2
ccd_7mr ./data/rfd3/ccd_ligands/structures/7MR.cif 7MR 2
ccd_a1ah7 ./data/rfd3/ccd_ligands/structures/A1AH7.cif A1AH7 2
ccd_5ap ./data/rfd3/ccd_ligands/structures/5AP.cif 5AP 2
ccd_wxh ./data/rfd3/ccd_ligands/structures/WXH.cif WXH 2
ccd_4hv ./data/rfd3/ccd_ligands/structures/4HV.cif 4HV 2
ccd_c8h ./data/rfd3/ccd_ligands/structures/C8H.cif C8H 2
ccd_er4 ./data/rfd3/ccd_ligands/structures/ER4.cif ER4 2
ccd_o2o ./data/rfd3/ccd_ligands/structures/O2O.cif O2O 2
ccd_2bv ./data/rfd3/ccd_ligands/structures/2BV.cif 2BV 2
ccd_oay ./data/rfd3/ccd_ligands/structures/OAY.cif OAY 2
ccd_3xa ./data/rfd3/ccd_ligands/structures/3XA.cif 3XA 2
ccd_le6 ./data/rfd3/ccd_ligands/structures/LE6.cif LE6 2
ccd_zk1 ./data/rfd3/ccd_ligands/structures/ZK1.cif ZK1 2
ccd_dfn ./data/rfd3/ccd_ligands/structures/DFN.cif DFN 2
ccd_7i4 ./data/rfd3/ccd_ligands/structures/7I4.cif 7I4 2
ccd_5dq ./data/rfd3/ccd_ligands/structures/5DQ.cif 5DQ 2
ccd_u5s ./data/rfd3/ccd_ligands/structures/U5S.cif U5S 2
ccd_hfj ./data/rfd3/ccd_ligands/structures/HFJ.cif HFJ 2
ccd_1r9 ./data/rfd3/ccd_ligands/structures/1R9.cif 1R9 2
ccd_9fr ./data/rfd3/ccd_ligands/structures/9FR.cif 9FR 2
ccd_234 ./data/rfd3/ccd_ligands/structures/234.cif 234 2
ccd_cc3 ./data/rfd3/ccd_ligands/structures/CC3.cif CC3 2
ccd_qbu ./data/rfd3/ccd_ligands/structures/QBU.cif QBU 2
ccd_2r4 ./data/rfd3/ccd_ligands/structures/2R4.cif 2R4 2
ccd_8pm ./data/rfd3/ccd_ligands/structures/8PM.cif 8PM 2
ccd_nvg ./data/rfd3/ccd_ligands/structures/NVG.cif NVG 2
ccd_46k ./data/rfd3/ccd_ligands/structures/46K.cif 46K 2
ccd_lw5 ./data/rfd3/ccd_ligands/structures/LW5.cif LW5 2
ccd_d6c ./data/rfd3/ccd_ligands/structures/D6C.cif D6C 2
ccd_hc6 ./data/rfd3/ccd_ligands/structures/HC6.cif HC6 2
ccd_1fy ./data/rfd3/ccd_ligands/structures/1FY.cif 1FY 2
ccd_0rt ./data/rfd3/ccd_ligands/structures/0RT.cif 0RT 2
ccd_btv ./data/rfd3/ccd_ligands/structures/BTV.cif BTV 2
ccd_ayk ./data/rfd3/ccd_ligands/structures/AYK.cif AYK 2
ccd_1fx ./data/rfd3/ccd_ligands/structures/1FX.cif 1FX 2
ccd_vdz ./data/rfd3/ccd_ligands/structures/VDZ.cif VDZ 2
ccd_qpc ./data/rfd3/ccd_ligands/structures/QPC.cif QPC 2
ccd_j8v ./data/rfd3/ccd_ligands/structures/J8V.cif J8V 2
ccd_86d ./data/rfd3/ccd_ligands/structures/86D.cif 86D 2
ccd_ggn ./data/rfd3/ccd_ligands/structures/GGN.cif GGN 2
ccd_5gk ./data/rfd3/ccd_ligands/structures/5GK.cif 5GK 2
ccd_9m0 ./data/rfd3/ccd_ligands/structures/9M0.cif 9M0 2
ccd_1hj ./data/rfd3/ccd_ligands/structures/1HJ.cif 1HJ 2
ccd_yzv ./data/rfd3/ccd_ligands/structures/YZV.cif YZV 2
ccd_24r ./data/rfd3/ccd_ligands/structures/24R.cif 24R 2
ccd_9ju ./data/rfd3/ccd_ligands/structures/9JU.cif 9JU 2
ccd_xwy ./data/rfd3/ccd_ligands/structures/XWY.cif XWY 2
ccd_31o ./data/rfd3/ccd_ligands/structures/31O.cif 31O 2
ccd_a1a79 ./data/rfd3/ccd_ligands/structures/A1A79.cif A1A79 2
ccd_cbb ./data/rfd3/ccd_ligands/structures/CBB.cif CBB 2
ccd_czq ./data/rfd3/ccd_ligands/structures/CZQ.cif CZQ 2
ccd_ebx ./data/rfd3/ccd_ligands/structures/EBX.cif EBX 2
ccd_u30 ./data/rfd3/ccd_ligands/structures/U30.cif U30 2
ccd_m51 ./data/rfd3/ccd_ligands/structures/M51.cif M51 2
ccd_faz ./data/rfd3/ccd_ligands/structures/FAZ.cif FAZ 2
ccd_uii ./data/rfd3/ccd_ligands/structures/UII.cif UII 2
ccd_5mq ./data/rfd3/ccd_ligands/structures/5MQ.cif 5MQ 2
ccd_idp ./data/rfd3/ccd_ligands/structures/IDP.cif IDP 2
ccd_o25 ./data/rfd3/ccd_ligands/structures/O25.cif O25 2
ccd_a1ar4 ./data/rfd3/ccd_ligands/structures/A1AR4.cif A1AR4 2
ccd_elp ./data/rfd3/ccd_ligands/structures/ELP.cif ELP 2
ccd_rnf ./data/rfd3/ccd_ligands/structures/RNF.cif RNF 2
ccd_4c4 ./data/rfd3/ccd_ligands/structures/4C4.cif 4C4 2
ccd_lgx ./data/rfd3/ccd_ligands/structures/LGX.cif LGX 2
ccd_42u ./data/rfd3/ccd_ligands/structures/42U.cif 42U 2
ccd_swl ./data/rfd3/ccd_ligands/structures/SWL.cif SWL 2
ccd_nei ./data/rfd3/ccd_ligands/structures/NEI.cif NEI 2
ccd_6b3 ./data/rfd3/ccd_ligands/structures/6B3.cif 6B3 2
ccd_42g ./data/rfd3/ccd_ligands/structures/42G.cif 42G 2
ccd_57f ./data/rfd3/ccd_ligands/structures/57F.cif 57F 2
ccd_aow ./data/rfd3/ccd_ligands/structures/AOW.cif AOW 2
ccd_mjk ./data/rfd3/ccd_ligands/structures/MJK.cif MJK 2
ccd_srf ./data/rfd3/ccd_ligands/structures/SRF.cif SRF 2
ccd_2c8 ./data/rfd3/ccd_ligands/structures/2C8.cif 2C8 2
ccd_zvu ./data/rfd3/ccd_ligands/structures/ZVU.cif ZVU 2
ccd_ttg ./data/rfd3/ccd_ligands/structures/TTG.cif TTG 2
ccd_dz2 ./data/rfd3/ccd_ligands/structures/DZ2.cif DZ2 2
ccd_s7i ./data/rfd3/ccd_ligands/structures/S7I.cif S7I 2
ccd_rjz ./data/rfd3/ccd_ligands/structures/RJZ.cif RJZ 2
ccd_udb ./data/rfd3/ccd_ligands/structures/UDB.cif UDB 2
ccd_rjo ./data/rfd3/ccd_ligands/structures/RJO.cif RJO 2
ccd_m1n ./data/rfd3/ccd_ligands/structures/M1N.cif M1N 2
ccd_mye ./data/rfd3/ccd_ligands/structures/MYE.cif MYE 2
ccd_htb ./data/rfd3/ccd_ligands/structures/HTB.cif HTB 2
ccd_i50 ./data/rfd3/ccd_ligands/structures/I50.cif I50 2
ccd_8xp ./data/rfd3/ccd_ligands/structures/8XP.cif 8XP 2
ccd_b36 ./data/rfd3/ccd_ligands/structures/B36.cif B36 2
ccd_b8z ./data/rfd3/ccd_ligands/structures/B8Z.cif B8Z 2
ccd_bv0 ./data/rfd3/ccd_ligands/structures/BV0.cif BV0 2
ccd_a1a8n ./data/rfd3/ccd_ligands/structures/A1A8N.cif A1A8N 2
ccd_dv2 ./data/rfd3/ccd_ligands/structures/DV2.cif DV2 2
ccd_u7x ./data/rfd3/ccd_ligands/structures/U7X.cif U7X 2
ccd_7ay ./data/rfd3/ccd_ligands/structures/7AY.cif 7AY 2
ccd_70o ./data/rfd3/ccd_ligands/structures/70O.cif 70O 2
ccd_a1ag6 ./data/rfd3/ccd_ligands/structures/A1AG6.cif A1AG6 2
ccd_7lr ./data/rfd3/ccd_ligands/structures/7LR.cif 7LR 2
ccd_o4w ./data/rfd3/ccd_ligands/structures/O4W.cif O4W 2
ccd_5pb ./data/rfd3/ccd_ligands/structures/5PB.cif 5PB 2
ccd_a49 ./data/rfd3/ccd_ligands/structures/A49.cif A49 2
ccd_cfg ./data/rfd3/ccd_ligands/structures/CFG.cif CFG 2
